id,date,contact,description,cashCheckCC,checkNumber,account,debitAmount,creditAmount,refNumber,typeCode,dailyConfirm
499,2021-07-23,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,400.3 - Inventory Adj,5.92,0.00,69,Inventory,0
500,2021-07-23,,Recipe Creation - Labor,none,0,120.0 - Inventory,0.00,0.00,34,Recipe,0
501,2021-07-23,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,0.00,34,Recipe,0
506,2021-06-07,Steam,tyto eco,none,0,101.2 - Western State Bank - Checking,0.00,7.65,27,Cash,0
507,2021-06-07,Steam,tyto eco,none,0,530.9 - Household,7.65,0.00,27,Cash,0
508,2021-06-25,Right Rope,macrame rope,none,0,101.2 - Western State Bank - Checking,0.00,42.99,32,Cash,0
509,2021-06-25,Right Rope,macrame rope,none,0,530.9 - Household,42.99,0.00,32,Cash,0
510,2021-06-25,Owens hardware,shelving,none,0,101.2 - Western State Bank - Checking,0.00,116.05,34,Cash,0
511,2021-06-25,Owens hardware,shelving,none,0,530.9 - Household,116.05,0.00,34,Cash,0
514,2021-07-23,,Home Value,none,0,130.0 - 411 E Washington,50000.00,0.00,9,General,0
515,2021-07-23,,Home Value,none,0,300.1 - Pre period adjustments,0.00,50000.00,9,General,0
518,2021-07-28,Bernadette,Purchasing Receipt,none,0,120.0 - Inventory,19.50,0.00,24,Purchasing,0
519,2021-07-28,Bernadette,Purchasing Receipt,none,0,101.1 - Petty Cash,0.00,19.50,24,Purchasing,0
520,2021-07-30,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,120.0 - Inventory,2.00,0.00,187,Inventory,0
521,2021-07-30,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,400.3 - Inventory Adj,0.00,2.00,187,Inventory,0
522,2021-07-31,Farmers Mkt,Sales Receipt,none,0,101.0 - Cash Drawer,53.00,0.00,48,Sales,1
523,2021-07-31,Farmers Mkt,Sales Receipt,none,0,400.1 - Revenue,0.00,53.00,48,Sales,0
524,2021-07-31,Farmers Mkt,Sales Receipt,none,0,120.0 - Inventory,0.00,19.00,48,Sales,0
525,2021-07-31,Farmers Mkt,Sales Receipt,none,0,400.6 - Inventory COS,19.00,0.00,48,Sales,0
528,2021-07-23,SWTOR,starwars - paypal,none,0,101.2 - Western State Bank - Checking,0.00,16.41,67,Cash,0
529,2021-07-23,SWTOR,starwars - paypal,none,0,530.9 - Household,16.41,0.00,67,Cash,0
530,2021-07-27,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,14.99,68,Cash,0
531,2021-07-27,Vudu,movie,none,0,530.9 - Household,14.99,0.00,68,Cash,0
532,2021-07-28,Melvin Dunn,dentist,none,0,101.2 - Western State Bank - Checking,0.00,148.00,69,Cash,0
533,2021-07-28,Melvin Dunn,dentist,none,0,530.3 - Medical Exps,148.00,0.00,69,Cash,0
534,2021-07-28,academia,yearly fee,none,0,101.2 - Western State Bank - Checking,0.00,99.00,70,Cash,0
535,2021-07-28,academia,yearly fee,none,0,530.9 - Household,99.00,0.00,70,Cash,0
536,2021-07-30,Western State Bank,fee,none,0,101.2 - Western State Bank - Checking,0.00,3.50,71,Cash,0
537,2021-07-30,Western State Bank,fee,none,0,530.9 - Household,3.50,0.00,71,Cash,0
538,2021-08-02,Western State Bank,square fee,none,0,101.2 - Western State Bank - Checking,0.00,1.01,72,Cash,0
539,2021-08-02,Western State Bank,square fee,none,0,400.7 - Fees COS,1.01,0.00,72,Cash,0
542,2021-08-02,Amazon,gift,none,0,101.2 - Western State Bank - Checking,0.00,50.00,74,Cash,0
543,2021-08-02,Amazon,gift,none,0,530.9 - Household,50.00,0.00,74,Cash,0
544,2021-08-03,social security,ss,none,0,101.2 - Western State Bank - Checking,954.00,0.00,75,Cash,0
545,2021-08-03,social security,ss,none,0,410.0 - Social Security pmnt,0.00,954.00,75,Cash,0
546,2021-08-03,Krien Pharm,Diabetes stuff,none,0,101.2 - Western State Bank - Checking,0.00,22.27,76,Cash,0
547,2021-08-03,Krien Pharm,Diabetes stuff,none,0,530.3 - Medical Exps,22.27,0.00,76,Cash,0
566,2021-08-07,Farmers Mkt,fees and taxes,none,0,101.1 - Petty Cash,0.00,31.65,79,Cash,0
567,2021-08-07,Farmers Mkt,fees and taxes,none,0,400.7 - Fees COS,31.65,0.00,79,Cash,0
582,2021-08-14,,Edit Inventory Item - Neroli Oil 5th,none,0,120.0 - Inventory,0.00,1.58,70,Inventory,0
583,2021-08-14,,Edit Inventory Item - Neroli Oil 5th,none,0,400.3 - Inventory Adj,1.58,0.00,70,Inventory,0
584,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,120.0 - Inventory,45.00,0.00,202,Inventory,0
585,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,400.3 - Inventory Adj,0.00,45.00,202,Inventory,0
586,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,120.0 - Inventory,0.00,36.00,202,Inventory,0
587,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,400.3 - Inventory Adj,36.00,0.00,202,Inventory,0
588,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,50.00,0.00,50,Sales,1
589,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,50.00,50,Sales,0
590,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,12.04,50,Sales,0
591,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,12.04,0.00,50,Sales,0
592,2021-08-13,Western State Bank,transfer fee,none,0,101.2 - Western State Bank - Checking,0.00,10.00,84,Cash,0
593,2021-08-13,Western State Bank,transfer fee,none,0,530.9 - Household,10.00,0.00,84,Cash,0
594,2021-08-13,Amazon,books -,none,0,101.2 - Western State Bank - Checking,0.00,43.65,85,Cash,0
595,2021-08-13,Amazon,books -,none,0,530.9 - Household,43.65,0.00,85,Cash,0
596,2021-08-09,Farmers Mkt,square fees,none,0,101.2 - Western State Bank - Checking,0.00,0.36,82,Cash,0
597,2021-08-09,Farmers Mkt,square fees,none,0,400.7 - Fees COS,0.36,0.00,82,Cash,0
614,2021-08-13,Western State Bank,transfer,none,0,101.3 - Western St Bank - Savings,0.00,800.00,80,Cash,0
615,2021-08-13,Western State Bank,transfer,none,0,101.2 - Western State Bank - Checking,800.00,0.00,80,Cash,0
618,2021-08-10,Bank West,Loan mtg,none,0,101.2 - Western State Bank - Checking,0.00,350.00,86,Cash,0
619,2021-08-10,Bank West,Loan mtg,none,0,230.1 - BankWest Mtg Loan,350.00,0.00,86,Cash,0
620,2021-08-04,Western State Bank,monthly transfer,none,0,101.2 - Western State Bank - Checking,0.00,56.00,78,Cash,0
621,2021-08-04,Western State Bank,monthly transfer,none,0,101.3 - Western St Bank - Savings,56.00,0.00,78,Cash,0
628,2021-08-06,Bank West,Jason rent,none,0,420.1 - Rent Income,0.00,350.00,10,General,0
629,2021-08-06,Bank West,loan mtg,none,0,230.1 - BankWest Mtg Loan,350.00,0.00,10,General,0
646,2021-08-02,Farmers Mkt,square purchase,none,0,101.2 - Western State Bank - Checking,35.00,0.00,87,Cash,0
647,2021-08-02,Farmers Mkt,square purchase,none,0,101.1 - Petty Cash,0.00,35.00,87,Cash,0
650,2021-08-04,St Francis Supers,Food,none,0,101.2 - Western State Bank - Checking,0.00,24.95,89,Cash,0
651,2021-08-04,St Francis Supers,Food,none,0,530.9 - Household,24.95,0.00,89,Cash,0
654,2021-08-09,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,20.38,91,Cash,0
655,2021-08-09,St Francis Supers,food,none,0,530.9 - Household,20.38,0.00,91,Cash,0
656,2021-08-09,Aetna Health Ins,health ins,none,0,101.2 - Western State Bank - Checking,0.00,102.38,92,Cash,0
657,2021-08-09,Aetna Health Ins,health ins,none,0,530.3 - Medical Exps,102.38,0.00,92,Cash,0
658,2021-08-10,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,9.99,93,Cash,0
659,2021-08-10,Vudu,movie,none,0,530.9 - Household,9.99,0.00,93,Cash,0
662,2021-08-12,Western State Bank,deposit,none,0,101.2 - Western State Bank - Checking,100.00,0.00,95,Cash,0
663,2021-08-12,Western State Bank,deposit,none,0,101.1 - Petty Cash,0.00,100.00,95,Cash,0
664,2021-08-12,Bonnie,bonnie,none,0,101.2 - Western State Bank - Checking,117.74,0.00,96,Cash,0
665,2021-08-12,Bonnie,bonnie,none,0,420.2 - Bonnie Income,0.00,117.74,96,Cash,0
666,2021-08-13,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,31.44,97,Cash,0
667,2021-08-13,St Francis Supers,food,none,0,530.9 - Household,31.44,0.00,97,Cash,0
672,2021-08-18,WellCare,prescription ins,none,0,101.2 - Western State Bank - Checking,0.00,39.40,100,Cash,0
673,2021-08-18,WellCare,prescription ins,none,0,530.3 - Medical Exps,39.40,0.00,100,Cash,0
674,2021-08-20,majestic,cigs,none,0,101.2 - Western State Bank - Checking,0.00,17.52,101,Cash,0
675,2021-08-20,majestic,cigs,none,0,530.9 - Household,17.52,0.00,101,Cash,0
676,2021-08-20,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,19.99,102,Cash,0
677,2021-08-20,Vudu,movie,none,0,530.9 - Household,19.99,0.00,102,Cash,0
682,2021-05-28,Western State Bank,beg bal 5/39/21,none,0,101.2 - Western State Bank - Checking,1133.33,0.00,104,Cash,0
683,2021-05-28,Western State Bank,beg bal 5/39/21,none,0,300.1 - Pre period adjustments,0.00,1133.33,104,Cash,0
684,2021-06-01,Nature In A Bottle,pd inv #,none,0,101.2 - Western State Bank - Checking,0.00,230.78,3,Cash,0
685,2021-06-01,Nature In A Bottle,pd inv #,none,0,210.0 - Accounts Payable,230.78,0.00,3,Cash,0
686,2021-06-01,Nature In A Bottle,pd inv #,none,0,101.2 - Western State Bank - Checking,0.00,2.08,3,Cash,0
687,2021-06-01,Nature In A Bottle,pd inv #,none,0,400.7 - Fees COS,2.08,0.00,3,Cash,0
688,2021-07-12,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,52.12,62,Cash,0
689,2021-07-12,St Francis Supers,food,none,0,530.9 - Household,52.12,0.00,62,Cash,0
692,2021-06-16,Dollar General,Household,none,0,101.2 - Western State Bank - Checking,0.00,16.81,105,Cash,0
693,2021-06-16,Dollar General,Household,none,0,530.9 - Household,16.81,0.00,105,Cash,0
696,2021-06-01,Inventory,Beg bal 6-1-21,none,0,120.0 - Inventory,3067.66,0.00,11,General,0
697,2021-06-01,Inventory,Beg bal 6-1-21,none,0,300.1 - Pre period adjustments,0.00,3067.66,11,General,0
698,2021-06-02,Internal,adj inv to actual,none,0,120.0 - Inventory,0.00,432.63,2,General,0
699,2021-06-02,Internal,adjust inv to actual,none,0,300.1 - Pre period adjustments,432.63,0.00,2,General,0
700,2021-05-29,,Edit Inventory Item - delete this,none,0,120.0 - Inventory,0.00,105.69,104,Inventory,0
701,2021-05-29,,Edit Inventory Item - delete this,none,0,300.1 - Pre period adjustments,105.69,0.00,104,Inventory,0
702,2021-06-02,,Edit Inventory Item - Chamomile Oil,none,0,120.0 - Inventory,0.00,231.00,108,Inventory,0
703,2021-06-02,,Edit Inventory Item - Chamomile Oil,none,0,300.1 - Pre period adjustments,231.00,0.00,108,Inventory,0
716,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,48.00,57,Inventory,0
717,2021-05-31,,Edit Inventory Item,none,0,300.1 - Pre period adjustments,48.00,0.00,57,Inventory,0
718,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,48.00,0.00,57,Inventory,0
719,2021-05-31,,Edit Inventory Item,none,0,300.1 - Pre period adjustments,0.00,48.00,57,Inventory,0
720,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,39.00,57,Inventory,0
721,2021-05-31,,Edit Inventory Item,none,0,300.1 - Pre period adjustments,39.00,0.00,57,Inventory,0
722,2021-08-23,,Edit Inventory Item - Caridwen 1.5 oz,none,0,120.0 - Inventory,0.00,4.25,7,Inventory,0
723,2021-08-23,,Edit Inventory Item - Caridwen 1.5 oz,none,0,400.3 - Inventory Adj,4.25,0.00,7,Inventory,0
732,2021-08-21,Farmers Mkt,fees,none,0,101.1 - Petty Cash,0.00,9.50,106,Cash,0
733,2021-08-21,Farmers Mkt,fees,none,0,400.7 - Fees COS,9.50,0.00,106,Cash,0
734,2021-08-23,,Edit Inv Item - Airmieth Oil 1/2 oz,none,0,120.0 - Inventory,3.00,0.00,203,Inventory,0
735,2021-08-23,,Edit Inv Item - Airmieth Oil 1/2 oz,none,0,400.3 - Inventory Adj,0.00,3.00,203,Inventory,0
736,2021-08-17,Vision Source,glasses,Check,1228,101.2 - Western State Bank - Checking,0.00,78.47,98,Cash,0
737,2021-08-17,Vision Source,glasses,Check,1228,530.3 - Medical Exps,78.47,0.00,98,Cash,0
742,2021-08-02,Muslinbag,Purchasing Receipt,none,0,120.0 - Inventory,42.35,0.00,25,Purchasing,0
743,2021-08-02,Muslinbag,Purchasing Receipt,none,0,101.2 - Western State Bank - Checking,0.00,42.35,25,Purchasing,0
744,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,26.00,22,Cash,1
745,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.1 - Petty Cash,26.00,0.00,22,Cash,0
746,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,34.00,22,Cash,1
747,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.1 - Petty Cash,34.00,0.00,22,Cash,0
748,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,233.00,22,Cash,1
749,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.1 - Petty Cash,233.00,0.00,22,Cash,0
750,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,65.65,22,Cash,1
751,2021-07-08,Farmers Mkt,Bank Deposit,none,0,101.1 - Petty Cash,65.65,0.00,22,Cash,0
760,2021-08-11,Amazon,books -,Check,99999,101.2 - Western State Bank - Checking,0.00,38.05,94,Cash,0
761,2021-08-11,Amazon,books -,Check,99999,530.9 - Household,38.05,0.00,94,Cash,0
764,2021-08-18,St Francis Supers,food,Credit Card,99999,101.2 - Western State Bank - Checking,0.00,20.60,99,Cash,0
765,2021-08-18,St Francis Supers,food,Credit Card,99999,530.9 - Household,20.60,0.00,99,Cash,0
768,2021-08-25,,Edit Inv Item - Jars 1.5 oz clear act to actual,none,0,120.0 - Inventory,0.00,20.60,204,Inventory,0
769,2021-08-25,,Edit Inv Item - Jars 1.5 oz clear adj to actual,none,0,400.3 - Inventory Adj,20.60,0.00,204,Inventory,0
770,2021-08-24,costco,food,Check,99999,101.2 - Western State Bank - Checking,0.00,108.34,107,Cash,0
771,2021-08-24,costco,food,Check,99999,530.9 - Household,108.34,0.00,107,Cash,0
772,2021-08-13,David Padgett,loan bank transfer,Check,99999,101.2 - Western State Bank - Checking,0.00,800.00,83,Cash,0
773,2021-08-13,David Padgett,loan bank transfer,Check,99999,110.0 - Account Receivables,800.00,0.00,83,Cash,0
774,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,50.00,0.00,52,Sales,1
775,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,50.00,52,Sales,0
776,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,15.88,52,Sales,0
777,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,15.88,0.00,52,Sales,0
778,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,50.00,0.00,52,Sales,1
779,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,50.00,52,Sales,0
780,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,15.88,52,Sales,0
781,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,15.88,0.00,52,Sales,0
782,2021-08-25,,Recipe Creation - Labor,none,0,120.0 - Inventory,0.00,0.00,13,Recipe,0
783,2021-08-25,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,0.00,13,Recipe,0
801,2021-06-02,Nature In A Bottle,Purchasing Receipt,none,0,120.0 - Inventory,230.78,0.00,15,Purchasing,0
802,2021-06-02,Nature In A Bottle,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,230.78,15,Purchasing,0
815,2021-08-26,,Edit Inv Item - Melissa infusion/jojo,none,0,120.0 - Inventory,0.00,4.04,205,Inventory,0
816,2021-08-26,,Edit Inv Item - Melissa infusion/jojo,none,0,400.3 - Inventory Adj,4.04,0.00,205,Inventory,0
817,2021-08-26,,Edit Inv Item - Eucalyptus Oil,none,0,120.0 - Inventory,0.00,44.01,206,Inventory,0
818,2021-08-26,,Edit Inv Item - Eucalyptus Oil,none,0,400.3 - Inventory Adj,44.01,0.00,206,Inventory,0
819,2021-08-26,Bonnie,sitting w/bonnie,Check,3560,101.2 - Western State Bank - Checking,110.82,0.00,108,Cash,0
820,2021-08-26,Bonnie,sitting w/bonnie,Check,3560,420.2 - Bonnie Income,0.00,110.82,108,Cash,0
825,2021-08-26,various,various,Cash,0,101.0 - Cash Drawer,0.00,240.00,109,Cash,1
826,2021-08-26,various,various,Cash,0,530.9 - Household,240.00,0.00,109,Cash,0
829,2021-08-26,various,various,none,0,101.1 - Petty Cash,0.00,264.82,110,Cash,0
830,2021-08-26,various,various,none,0,530.9 - Household,264.82,0.00,110,Cash,0
831,2021-08-27,,Edit Inv Item - Myrrh 4th,none,0,120.0 - Inventory,0.00,9.60,207,Inventory,0
832,2021-08-27,,Edit Inv Item - Myrrh 4th,none,0,400.3 - Inventory Adj,9.60,0.00,207,Inventory,0
833,2021-08-27,,Edit Inv Item - Myrrh Moroccan Oil,none,0,120.0 - Inventory,0.00,5.20,208,Inventory,0
834,2021-08-27,,Edit Inv Item - Myrrh Moroccan Oil,none,0,400.3 - Inventory Adj,5.20,0.00,208,Inventory,0
835,2021-08-27,,Edit Inv Item - Myrrh Oil 100%,none,0,120.0 - Inventory,0.00,37.89,209,Inventory,0
836,2021-08-27,,Edit Inv Item - Myrrh Oil 100%,none,0,400.3 - Inventory Adj,37.89,0.00,209,Inventory,0
837,2021-08-28,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,60.00,0.00,53,Sales,1
838,2021-08-28,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,60.00,53,Sales,0
839,2021-08-28,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,19.98,53,Sales,0
840,2021-08-28,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,19.98,0.00,53,Sales,0
841,2021-08-29,,Edit Inv Item - Ibormeith Salve 1.5 oz,none,0,120.0 - Inventory,0.00,2.79,210,Inventory,0
842,2021-08-29,,Edit Inv Item - Ibormeith Salve 1.5 oz,none,0,400.3 - Inventory Adj,2.79,0.00,210,Inventory,0
843,2021-08-29,,Edit Inv Item - Caridwen 1.5 oz,none,0,120.0 - Inventory,0.00,4.25,211,Inventory,0
844,2021-08-29,,Edit Inv Item - Caridwen 1.5 oz,none,0,400.3 - Inventory Adj,4.25,0.00,211,Inventory,0
845,2021-08-29,,Edit Inv Item - Relax Salve 1.5 oz,none,0,120.0 - Inventory,0.00,2.94,212,Inventory,0
846,2021-08-29,,Edit Inv Item - Relax Salve 1.5 oz,none,0,400.3 - Inventory Adj,2.94,0.00,212,Inventory,0
847,2021-08-29,,Edit Inv Item - DeGreaser,none,0,120.0 - Inventory,0.00,5.90,213,Inventory,0
848,2021-08-29,,Edit Inv Item - DeGreaser,none,0,400.3 - Inventory Adj,5.90,0.00,213,Inventory,0
861,2021-08-30,,Edit Inv Item - Muslin bag,none,0,120.0 - Inventory,3.16,0.00,216,Inventory,0
862,2021-08-30,,Edit Inv Item - Muslin bag,none,0,400.3 - Inventory Adj,0.00,3.16,216,Inventory,0
863,2021-08-30,,Edit Inv Item - Myrrh 50% Nature in a bottle,none,0,120.0 - Inventory,0.00,11.70,217,Inventory,0
864,2021-08-30,,Edit Inv Item - Myrrh 50% Nature in a bottle,none,0,400.3 - Inventory Adj,11.70,0.00,217,Inventory,0
867,2021-08-30,,Edit Inv Item - Jojoba oil,none,0,120.0 - Inventory,49.54,0.00,218,Inventory,0
868,2021-08-30,,Edit Inv Item - Jojoba oil,none,0,400.3 - Inventory Adj,0.00,49.54,218,Inventory,0
869,2021-08-30,,Edit Inv Item - Distilled H2O,none,0,120.0 - Inventory,0.64,0.00,219,Inventory,0
870,2021-08-30,,Edit Inv Item - Distilled H2O,none,0,400.3 - Inventory Adj,0.00,0.64,219,Inventory,0
871,2021-08-30,,Edit Inv Item - Jars 1.5 oz clear,none,0,120.0 - Inventory,4.00,0.00,220,Inventory,0
872,2021-08-30,,Edit Inv Item - Jars 1.5 oz clear,none,0,400.3 - Inventory Adj,0.00,4.00,220,Inventory,0
873,2021-08-25,Internal,adjust inv to actual,none,0,120.0 - Inventory,0.00,58.31,12,General,0
874,2021-08-25,Internal,adjust inv to actual,none,0,300.1 - Pre period adjustments,58.31,0.00,12,General,0
877,2021-08-31,Specialty Bottle Supply,Purchasing Receipt,none,99999,120.0 - Inventory,58.12,0.00,30,Purchasing,0
878,2021-08-31,Specialty Bottle Supply,Purchasing Receipt,none,99999,101.2 - Western State Bank - Checking,0.00,58.12,30,Purchasing,0
879,2021-08-31,Mountain Rose Herbs,Purchasing Receipt,Check,99999,120.0 - Inventory,68.44,0.00,31,Purchasing,0
880,2021-08-31,Mountain Rose Herbs,Purchasing Receipt,Check,99999,101.2 - Western State Bank - Checking,0.00,68.44,31,Purchasing,0
885,2021-08-23,SWTOR,starwars - paypal,Check,99999,101.2 - Western State Bank - Checking,0.00,16.41,113,Cash,0
886,2021-08-23,SWTOR,starwars - paypal,Check,99999,530.9 - Household,16.41,0.00,113,Cash,0
887,2021-08-30,Vudu,movies,Check,99999,101.2 - Western State Bank - Checking,0.00,9.99,114,Cash,0
888,2021-08-30,Vudu,movies,Check,99999,530.9 - Household,9.99,0.00,114,Cash,0
889,2021-08-30,Thrive Mkt,Purchasing Receipt,none,99999,120.0 - Inventory,40.96,0.00,32,Purchasing,0
890,2021-08-30,Thrive Mkt,Purchasing Receipt,none,99999,101.2 - Western State Bank - Checking,0.00,40.96,32,Purchasing,0
891,2021-08-23,Muslinbag,Purchasing Receipt 100 bags,none,0,120.0 - Inventory,78.71,0.00,29,Purchasing,0
892,2021-08-23,Muslinbag,Purchasing Receipt,none,0,101.2 - Western State Bank - Checking,0.00,78.71,29,Purchasing,0
893,2021-09-01,Heidi,Sales Receipt,Cash,0,101.0 - Cash Drawer,13.00,0.00,54,Sales,1
894,2021-09-01,Heidi,Sales Receipt,Cash,0,400.1 - Revenue,0.00,13.00,54,Sales,0
895,2021-09-01,Heidi,Sales Receipt,Cash,0,120.0 - Inventory,0.00,3.63,54,Sales,0
896,2021-09-01,Heidi,Sales Receipt,Cash,0,400.6 - Inventory COS,3.63,0.00,54,Sales,0
897,2021-08-28,Farmers Mkt,fees and taxes,Cash,0,101.0 - Cash Drawer,0.00,9.00,115,Cash,1
898,2021-08-28,Farmers Mkt,fees and taxes,Cash,0,400.7 - Fees COS,9.00,0.00,115,Cash,0
899,2021-08-31,,Recipe Creation - Labor,none,0,120.0 - Inventory,9.00,0.00,55,Recipe,0
900,2021-08-31,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,9.00,55,Recipe,0
901,2021-09-02,,Recipe Creation - Labor,none,0,120.0 - Inventory,6.75,0.00,55,Recipe,0
902,2021-09-02,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,6.75,55,Recipe,0
905,2021-09-03,Western State Bank,transfer,none,0,101.2 - Western State Bank - Checking,0.00,56.00,117,Cash,0
906,2021-09-03,Western State Bank,transfer,none,0,101.3 - Western St Bank - Savings,56.00,0.00,117,Cash,0
907,2021-09-03,social security,ss,none,0,101.2 - Western State Bank - Checking,954.00,0.00,116,Cash,0
908,2021-09-03,social security,ss,none,0,410.0 - Social Security pmnt,0.00,954.00,116,Cash,0
909,2021-09-01,Krien Pharm,Diabetes stuff,Cash,0,101.0 - Cash Drawer,0.00,5.00,118,Cash,1
910,2021-09-01,Krien Pharm,Diabetes stuff,Cash,0,530.3 - Medical Exps,5.00,0.00,118,Cash,0
911,2021-09-03,St Francis Supers,food,Cash,0,101.0 - Cash Drawer,0.00,40.00,119,Cash,1
912,2021-09-03,St Francis Supers,food,Cash,0,530.9 - Household,40.00,0.00,119,Cash,0
913,2021-09-04,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,80.75,0.00,55,Sales,1
914,2021-09-04,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,85.00,55,Sales,0
915,2021-09-04,Farmers Mkt,Sales Receipt,Cash,0,400.5 - Discounts,4.25,0.00,55,Sales,0
916,2021-09-04,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,27.87,55,Sales,0
917,2021-09-04,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,27.87,0.00,55,Sales,0
918,2021-09-04,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,82.10,120,Cash,1
919,2021-09-04,,Bank Deposit,none,0,101.1 - Petty Cash,82.10,0.00,120,Cash,1
922,2021-09-04,Farmers Mkt,fees and taxes,Cash,0,101.1 - Petty Cash,0.00,12.00,122,Cash,0
923,2021-09-04,Farmers Mkt,fees and taxes,Cash,0,400.7 - Fees COS,12.00,0.00,122,Cash,0
924,2021-09-04,various,misc,Cash,0,101.1 - Petty Cash,0.00,70.10,123,Cash,0
925,2021-09-04,various,misc,Cash,0,530.9 - Household,70.10,0.00,123,Cash,0
926,2021-09-04,Jedwards International,Purchasing Receipt,Check,99999,120.0 - Inventory,337.70,0.00,33,Purchasing,0
927,2021-09-04,Jedwards International,Purchasing Receipt,Check,99999,101.2 - Western State Bank - Checking,0.00,337.70,33,Purchasing,0
928,2021-09-04,,Edit Inv Item - food,none,0,120.0 - Inventory,0.00,22.74,221,Inventory,0
929,2021-09-04,,Edit Inv Item - food,none,0,400.3 - Inventory Adj,22.74,0.00,221,Inventory,0
930,2021-09-07,Ariel,Sales Receipt,Cash,0,101.0 - Cash Drawer,10.00,0.00,56,Sales,1
931,2021-09-07,Ariel,Sales Receipt,Cash,0,400.1 - Revenue,0.00,10.00,56,Sales,0
932,2021-09-07,Ariel,Sales Receipt,Cash,0,120.0 - Inventory,0.00,4.36,56,Sales,0
933,2021-09-07,Ariel,Sales Receipt,Cash,0,400.6 - Inventory COS,4.36,0.00,56,Sales,0
934,2021-09-08,Bank West,mtg loan,Check,1223,101.2 - Western State Bank - Checking,0.00,350.00,13,General,0
935,2021-09-08,Bank West,Mtg pmnt,Check,1223,230.1 - BankWest Mtg Loan,700.00,0.00,13,General,0
936,2021-09-08,Bank West,jason - rent pmnt,Check,1223,420.1 - Rent Income,0.00,350.00,13,General,0
939,2021-09-08,Ariel,Sales Receipt,Cash,0,101.0 - Cash Drawer,23.00,0.00,57,Sales,1
940,2021-09-08,Ariel,Sales Receipt,Cash,0,400.1 - Revenue,0.00,23.00,57,Sales,0
941,2021-09-08,Ariel,Sales Receipt,Cash,0,120.0 - Inventory,0.00,5.06,57,Sales,0
942,2021-09-08,Ariel,Sales Receipt,Cash,0,400.6 - Inventory COS,5.06,0.00,57,Sales,0
