id,date,contact,description,cashCheckCC,checkNumber,account,debitAmount,creditAmount,refNumber,typeCode,dailyConfirm
430,2021-07-03,Farmers Mkt,Sales Receipt,none,0,101.0 - Cash Drawer,25.00,0.00,44,Sales,1
431,2021-07-03,Farmers Mkt,Sales Receipt,none,0,400.1 - Revenue,0.00,25.00,44,Sales,0
432,2021-07-03,Farmers Mkt,Sales Receipt,none,0,120.0 - Inventory,0.00,10.47,44,Sales,0
433,2021-07-03,Farmers Mkt,Sales Receipt,none,0,400.6 - Inventory COS,10.47,0.00,44,Sales,0
442,2021-07-09,test3,Purchasing Receipt,none,0,120.0 - Inventory,50.00,0.00,21,Purchasing,0
443,2021-07-09,test3,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,50.00,21,Purchasing,0
444,2021-07-12,test3,Purchasing Receipt,none,0,120.0 - Inventory,20.00,0.00,22,Purchasing,0
445,2021-07-12,test3,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,20.00,22,Purchasing,0
446,2021-06-02,Internal,adj inv to actual,none,0,120.0 - Inventory,0.00,432.63,2,General,0
447,2021-06-02,Internal,adjust inv to actual,none,0,400.3 - Inventory Adj,432.63,0.00,2,General,0
448,2021-07-16,,Edit Inventory Item - Ibormieth 1.5 oz,none,0,120.0 - Inventory,0.00,8.25,19,Inventory,0
449,2021-07-16,,Edit Inventory Item - Ibormieth 1.5 oz,none,0,400.3 - Inventory Adj,8.25,0.00,19,Inventory,0
450,2021-07-16,,Edit Inventory Item - Ibormeith Salve 1.5 oz,none,0,120.0 - Inventory,5.58,0.00,184,Inventory,0
451,2021-07-16,,Edit Inventory Item - Ibormeith Salve 1.5 oz,none,0,400.3 - Inventory Adj,0.00,5.58,184,Inventory,0
452,2021-07-17,,Add Inventory Item - Tea Homegrown 1/2 oz,none,0,120.0 - Inventory,30.00,0.00,187,Inventory,0
453,2021-07-17,,Add Inventory Item - Tea Homegrown 1/2 oz,none,0,400.3 - Inventory Adj,0.00,30.00,187,Inventory,0
454,2021-07-17,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,120.0 - Inventory,0.00,27.00,187,Inventory,0
455,2021-07-17,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,400.3 - Inventory Adj,27.00,0.00,187,Inventory,0
456,2021-07-17,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,46.00,0.00,47,Sales,1
457,2021-07-17,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,46.00,47,Sales,0
458,2021-07-17,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,14.76,47,Sales,0
459,2021-07-17,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,14.76,0.00,47,Sales,0
460,2021-07-17,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,34.00,22,Cash,1
461,2021-07-17,,Bank Deposit,none,0,101.1 - Petty Cash,34.00,0.00,22,Cash,1
462,2021-07-17,Farmers Mkt,fees,none,0,101.0 - Cash Drawer,0.00,7.00,61,Cash,1
463,2021-07-17,Farmers Mkt,fees,none,0,400.7 - Fees COS,7.00,0.00,61,Cash,0
464,2021-07-12,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,51.12,62,Cash,0
465,2021-07-12,St Francis Supers,food,none,0,530.9 - Household,51.12,0.00,62,Cash,0
466,2021-07-16,Owens hardware,brackets,none,0,101.2 - Western State Bank - Checking,0.00,6.02,63,Cash,0
467,2021-07-16,Owens hardware,brackets,none,0,530.9 - Household,6.02,0.00,63,Cash,0
468,2021-07-16,CRVS,cigs,none,0,101.2 - Western State Bank - Checking,0.00,9.82,64,Cash,0
469,2021-07-16,CRVS,cigs,none,0,530.9 - Household,9.82,0.00,64,Cash,0
470,2021-07-16,WellCare,Diabetes stuff,none,0,101.2 - Western State Bank - Checking,0.00,39.40,65,Cash,0
471,2021-07-16,WellCare,Diabetes stuff,none,0,530.3 - Medical Exps,39.40,0.00,65,Cash,0
472,2021-07-16,Krien Pharm,Diabetes stuff,none,0,101.2 - Western State Bank - Checking,0.00,45.23,66,Cash,0
473,2021-07-16,Krien Pharm,Diabetes stuff,none,0,530.3 - Medical Exps,45.23,0.00,66,Cash,0
486,2020-12-30,Inventory,fix jojoba adj,none,0,400.3 - Inventory Adj,0.00,20014.28,6,General,0
487,2020-12-30,Inventory,fix jojoba adj,none,0,300.1 - Pre period adjustments,20014.28,0.00,6,General,0
488,2021-07-21,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,120.0 - Inventory,2.50,0.00,187,Inventory,0
489,2021-07-21,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,400.3 - Inventory Adj,0.00,2.50,187,Inventory,0
492,2021-06-03,Western State Bank,adj to bal 1418.92,none,0,300.1 - Pre period adjustments,0.00,1418.92,18,Cash,0
493,2021-06-03,Western State Bank,adj to bal 1418.92,none,0,101.3 - Western St Bank - Savings,1418.92,0.00,18,Cash,0
496,2021-07-23,,Edit Inventory Item - Lemon Oil 1/2 oz,none,0,120.0 - Inventory,4.75,0.00,80,Inventory,0
497,2021-07-23,,Edit Inventory Item - Lemon Oil 1/2 oz,none,0,400.3 - Inventory Adj,0.00,4.75,80,Inventory,0
498,2021-07-23,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,120.0 - Inventory,0.00,5.92,69,Inventory,0
499,2021-07-23,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,400.3 - Inventory Adj,5.92,0.00,69,Inventory,0
500,2021-07-23,,Recipe Creation - Labor,none,0,120.0 - Inventory,0.00,0.00,34,Recipe,0
501,2021-07-23,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,0.00,34,Recipe,0
502,2021-07-23,,Recipe Creation - Labor,none,0,120.0 - Inventory,0.00,0.00,13,Recipe,0
503,2021-07-23,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,0.00,13,Recipe,0
506,2021-06-07,Steam,tyto eco,none,0,101.2 - Western State Bank - Checking,0.00,7.65,27,Cash,0
507,2021-06-07,Steam,tyto eco,none,0,530.9 - Household,7.65,0.00,27,Cash,0
508,2021-06-25,Right Rope,macrame rope,none,0,101.2 - Western State Bank - Checking,0.00,42.99,32,Cash,0
509,2021-06-25,Right Rope,macrame rope,none,0,530.9 - Household,42.99,0.00,32,Cash,0
510,2021-06-25,Owens hardware,shelving,none,0,101.2 - Western State Bank - Checking,0.00,116.05,34,Cash,0
511,2021-06-25,Owens hardware,shelving,none,0,530.9 - Household,116.05,0.00,34,Cash,0
512,2021-06-07,Inventory,adj inv to actual,none,0,120.0 - Inventory,22963.82,0.00,5,General,0
513,2021-06-07,Inventory,adjust inv to actual,none,0,400.3 - Inventory Adj,0.00,22963.82,5,General,0
514,2021-07-23,,Home Value,none,0,130.0 - 411 E Washington,50000.00,0.00,9,General,0
515,2021-07-23,,Home Value,none,0,300.1 - Pre period adjustments,0.00,50000.00,9,General,0
516,2021-07-23,Bernadette,Purchasing Receipt,none,0,120.0 - Inventory,17.00,0.00,23,Purchasing,0
517,2021-07-23,Bernadette,Purchasing Receipt,none,0,101.1 - Petty Cash,0.00,17.00,23,Purchasing,0
518,2021-07-28,Bernadette,Purchasing Receipt,none,0,120.0 - Inventory,19.50,0.00,24,Purchasing,0
519,2021-07-28,Bernadette,Purchasing Receipt,none,0,101.1 - Petty Cash,0.00,19.50,24,Purchasing,0
520,2021-07-30,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,120.0 - Inventory,2.00,0.00,187,Inventory,0
521,2021-07-30,,Edit Inventory Item - Tea Homegrown 1/2 oz,none,0,400.3 - Inventory Adj,0.00,2.00,187,Inventory,0
522,2021-07-31,Farmers Mkt,Sales Receipt,none,0,101.0 - Cash Drawer,53.00,0.00,48,Sales,1
523,2021-07-31,Farmers Mkt,Sales Receipt,none,0,400.1 - Revenue,0.00,53.00,48,Sales,0
524,2021-07-31,Farmers Mkt,Sales Receipt,none,0,120.0 - Inventory,0.00,19.00,48,Sales,0
525,2021-07-31,Farmers Mkt,Sales Receipt,none,0,400.6 - Inventory COS,19.00,0.00,48,Sales,0
528,2021-07-23,SWTOR,starwars - paypal,none,0,101.2 - Western State Bank - Checking,0.00,16.41,67,Cash,0
529,2021-07-23,SWTOR,starwars - paypal,none,0,530.9 - Household,16.41,0.00,67,Cash,0
530,2021-07-27,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,14.99,68,Cash,0
531,2021-07-27,Vudu,movie,none,0,530.9 - Household,14.99,0.00,68,Cash,0
532,2021-07-28,Melvin Dunn,dentist,none,0,101.2 - Western State Bank - Checking,0.00,148.00,69,Cash,0
533,2021-07-28,Melvin Dunn,dentist,none,0,530.3 - Medical Exps,148.00,0.00,69,Cash,0
534,2021-07-28,academia,yearly fee,none,0,101.2 - Western State Bank - Checking,0.00,99.00,70,Cash,0
535,2021-07-28,academia,yearly fee,none,0,530.9 - Household,99.00,0.00,70,Cash,0
536,2021-07-30,Western State Bank,fee,none,0,101.2 - Western State Bank - Checking,0.00,3.50,71,Cash,0
537,2021-07-30,Western State Bank,fee,none,0,530.9 - Household,3.50,0.00,71,Cash,0
538,2021-08-02,Western State Bank,square fee,none,0,101.2 - Western State Bank - Checking,0.00,1.01,72,Cash,0
539,2021-08-02,Western State Bank,square fee,none,0,400.7 - Fees COS,1.01,0.00,72,Cash,0
542,2021-08-02,Amazon,gift,none,0,101.2 - Western State Bank - Checking,0.00,50.00,74,Cash,0
543,2021-08-02,Amazon,gift,none,0,530.9 - Household,50.00,0.00,74,Cash,0
544,2021-08-03,social security,ss,none,0,101.2 - Western State Bank - Checking,954.00,0.00,75,Cash,0
545,2021-08-03,social security,ss,none,0,410.0 - Social Security pmnt,0.00,954.00,75,Cash,0
546,2021-08-03,Krien Pharm,Diabetes stuff,none,0,101.2 - Western State Bank - Checking,0.00,22.27,76,Cash,0
547,2021-08-03,Krien Pharm,Diabetes stuff,none,0,530.3 - Medical Exps,22.27,0.00,76,Cash,0
548,2021-08-03,Western State Bank,unknown diff,none,0,101.2 - Western State Bank - Checking,0.00,3.08,77,Cash,0
549,2021-08-03,Western State Bank,unknown diff,none,0,530.9 - Household,3.08,0.00,77,Cash,0
556,2021-08-07,Farmers Mkt,Sales Receipt,none,0,101.0 - Cash Drawer,215.00,0.00,49,Sales,1
557,2021-08-07,Farmers Mkt,Sales Receipt,none,0,400.1 - Revenue,0.00,215.00,49,Sales,0
558,2021-08-07,Farmers Mkt,Sales Receipt,none,0,120.0 - Inventory,0.00,46.98,49,Sales,0
559,2021-08-07,Farmers Mkt,Sales Receipt,none,0,400.6 - Inventory COS,46.98,0.00,49,Sales,0
560,2021-08-07,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,233.00,22,Cash,1
561,2021-08-07,,Bank Deposit,none,0,101.1 - Petty Cash,233.00,0.00,22,Cash,1
566,2021-08-07,Farmers Mkt,fees and taxes,none,0,101.1 - Petty Cash,0.00,31.65,79,Cash,0
567,2021-08-07,Farmers Mkt,fees and taxes,none,0,400.7 - Fees COS,31.65,0.00,79,Cash,0
582,2021-08-14,,Edit Inventory Item - Neroli Oil 5th,none,0,120.0 - Inventory,0.00,1.58,70,Inventory,0
583,2021-08-14,,Edit Inventory Item - Neroli Oil 5th,none,0,400.3 - Inventory Adj,1.58,0.00,70,Inventory,0
584,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,120.0 - Inventory,45.00,0.00,202,Inventory,0
585,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,400.3 - Inventory Adj,0.00,45.00,202,Inventory,0
586,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,120.0 - Inventory,0.00,36.00,202,Inventory,0
587,2021-08-18,,Edit Inventory Item - Smudge stick sage,none,0,400.3 - Inventory Adj,36.00,0.00,202,Inventory,0
588,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,50.00,0.00,50,Sales,1
589,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,50.00,50,Sales,0
590,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,12.04,50,Sales,0
591,2021-08-14,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,12.04,0.00,50,Sales,0
592,2021-08-13,Western State Bank,transfer fee,none,0,101.2 - Western State Bank - Checking,0.00,10.00,84,Cash,0
593,2021-08-13,Western State Bank,transfer fee,none,0,530.9 - Household,10.00,0.00,84,Cash,0
594,2021-08-13,Amazon,books -,none,0,101.2 - Western State Bank - Checking,0.00,43.65,85,Cash,0
595,2021-08-13,Amazon,books -,none,0,530.9 - Household,43.65,0.00,85,Cash,0
596,2021-08-09,Farmers Mkt,square fees,none,0,101.2 - Western State Bank - Checking,0.00,0.36,82,Cash,0
597,2021-08-09,Farmers Mkt,square fees,none,0,400.7 - Fees COS,0.36,0.00,82,Cash,0
606,2021-08-13,David Padgett,loan,none,0,101.2 - Western State Bank - Checking,0.00,800.00,83,Cash,0
607,2021-08-13,David Padgett,loan,none,0,110.0 - Account Receivables,800.00,0.00,83,Cash,0
614,2021-08-13,Western State Bank,transfer,none,0,101.3 - Western St Bank - Savings,0.00,800.00,80,Cash,0
615,2021-08-13,Western State Bank,transfer,none,0,101.2 - Western State Bank - Checking,800.00,0.00,80,Cash,0
618,2021-08-10,Bank West,Loan mtg,none,0,101.2 - Western State Bank - Checking,0.00,350.00,86,Cash,0
619,2021-08-10,Bank West,Loan mtg,none,0,230.1 - BankWest Mtg Loan,350.00,0.00,86,Cash,0
620,2021-08-04,Western State Bank,monthly transfer,none,0,101.2 - Western State Bank - Checking,0.00,56.00,78,Cash,0
621,2021-08-04,Western State Bank,monthly transfer,none,0,101.3 - Western St Bank - Savings,56.00,0.00,78,Cash,0
622,2021-05-28,Western State Bank,adj to bal 5/28/21,none,0,101.2 - Western State Bank - Checking,1133.33,0.00,17,Cash,0
623,2021-05-28,Western State Bank,adj to bal 5/28/21,none,0,300.1 - Pre period adjustments,0.00,1133.33,17,Cash,0
624,2021-05-28,Western State Bank,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,35.00,17,Cash,1
625,2021-05-28,Western State Bank,Bank Deposit,none,0,101.2 - Western State Bank - Checking,35.00,0.00,17,Cash,0
626,2021-05-28,Western State Bank,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,10.00,17,Cash,1
627,2021-05-28,Western State Bank,Bank Deposit,none,0,101.2 - Western State Bank - Checking,10.00,0.00,17,Cash,0
628,2021-08-06,Bank West,Jason rent,none,0,420.1 - Rent Income,0.00,350.00,10,General,0
629,2021-08-06,Bank West,loan mtg,none,0,230.1 - BankWest Mtg Loan,350.00,0.00,10,General,0
638,2021-08-02,Muslinbag,Purchasing Receipt,none,0,120.0 - Inventory,42.35,0.00,25,Purchasing,0
639,2021-08-02,Muslinbag,Purchasing Receipt,none,0,101.0 - Cash Drawer,0.00,42.35,25,Purchasing,1
640,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,50.00,0.00,51,Sales,1
641,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,50.00,51,Sales,0
642,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,15.88,51,Sales,0
643,2021-08-21,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,15.88,0.00,51,Sales,0
644,2021-08-21,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,75.65,22,Cash,1
645,2021-08-21,,Bank Deposit,none,0,101.1 - Petty Cash,75.65,0.00,22,Cash,1
646,2021-08-02,Farmers Mkt,square purchase,none,0,101.2 - Western State Bank - Checking,35.00,0.00,87,Cash,0
647,2021-08-02,Farmers Mkt,square purchase,none,0,101.1 - Petty Cash,0.00,35.00,87,Cash,0
648,2021-08-02,Right Rope,macrame rope,none,0,101.2 - Western State Bank - Checking,0.00,42.35,88,Cash,0
649,2021-08-02,Right Rope,macrame rope,none,0,530.9 - Household,42.35,0.00,88,Cash,0
650,2021-08-04,St Francis Supers,Food,none,0,101.2 - Western State Bank - Checking,0.00,24.95,89,Cash,0
651,2021-08-04,St Francis Supers,Food,none,0,530.9 - Household,24.95,0.00,89,Cash,0
652,2021-08-09,Farmers Mkt,square purchase,none,0,101.2 - Western State Bank - Checking,10.00,0.00,90,Cash,0
653,2021-08-09,Farmers Mkt,square purchase,none,0,101.0 - Cash Drawer,0.00,10.00,90,Cash,0
654,2021-08-09,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,20.38,91,Cash,0
655,2021-08-09,St Francis Supers,food,none,0,530.9 - Household,20.38,0.00,91,Cash,0
656,2021-08-09,Aetna Health Ins,health ins,none,0,101.2 - Western State Bank - Checking,0.00,102.38,92,Cash,0
657,2021-08-09,Aetna Health Ins,health ins,none,0,530.3 - Medical Exps,102.38,0.00,92,Cash,0
658,2021-08-10,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,9.99,93,Cash,0
659,2021-08-10,Vudu,movie,none,0,530.9 - Household,9.99,0.00,93,Cash,0
660,2021-08-11,Amazon,books -,none,0,101.2 - Western State Bank - Checking,0.00,38.15,94,Cash,0
661,2021-08-11,Amazon,books -,none,0,530.9 - Household,38.15,0.00,94,Cash,0
662,2021-08-12,Western State Bank,deposit,none,0,101.2 - Western State Bank - Checking,100.00,0.00,95,Cash,0
663,2021-08-12,Western State Bank,deposit,none,0,101.1 - Petty Cash,0.00,100.00,95,Cash,0
664,2021-08-12,Bonnie,bonnie,none,0,101.2 - Western State Bank - Checking,117.74,0.00,96,Cash,0
665,2021-08-12,Bonnie,bonnie,none,0,420.2 - Bonnie Income,0.00,117.74,96,Cash,0
666,2021-08-13,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,31.44,97,Cash,0
667,2021-08-13,St Francis Supers,food,none,0,530.9 - Household,31.44,0.00,97,Cash,0
668,2021-08-17,Vision Source,glasses,none,0,101.2 - Western State Bank - Checking,0.00,78.47,98,Cash,0
669,2021-08-17,Vision Source,glasses,none,0,530.3 - Medical Exps,78.47,0.00,98,Cash,0
670,2021-08-18,St Francis Supers,food,none,0,101.2 - Western State Bank - Checking,0.00,20.60,99,Cash,0
671,2021-08-18,St Francis Supers,food,none,0,530.9 - Household,20.60,0.00,99,Cash,0
672,2021-08-18,WellCare,prescription ins,none,0,101.2 - Western State Bank - Checking,0.00,39.40,100,Cash,0
673,2021-08-18,WellCare,prescription ins,none,0,530.3 - Medical Exps,39.40,0.00,100,Cash,0
674,2021-08-20,majestic,cigs,none,0,101.2 - Western State Bank - Checking,0.00,17.52,101,Cash,0
675,2021-08-20,majestic,cigs,none,0,530.9 - Household,17.52,0.00,101,Cash,0
676,2021-08-20,Vudu,movie,none,0,101.2 - Western State Bank - Checking,0.00,19.99,102,Cash,0
677,2021-08-20,Vudu,movie,none,0,530.9 - Household,19.99,0.00,102,Cash,0
678,2021-08-12,Western State Bank,transfer fee,none,0,101.2 - Western State Bank - Checking,0.00,10.00,103,Cash,0
679,2021-08-12,Western State Bank,transfer fee,none,0,530.9 - Household,10.00,0.00,103,Cash,0
,,,,,,,,,,,
Totals,,,,,,,,,,,
Account Number,Account Name,Debit Amount,Credit Amount,Total,,,,,,,
101.0,Cash Drawer,700.67,583.67,117,,,,,,,
101.1,Petty Cash,479.32,212,267.32,,,,,,,
101.2,Western State Bank - Checking,5103.07,4659.55,443.52,,,,,,,
101.3,Western St Bank - Savings,1586.92,800,786.92,,,,,,,
101.4,Fund test - Funds Account,,,,,,,,,,
110.0,Account Receivables,800,0,800,,,,,,,
120.0,Inventory,23933.89,21771.23,2162.66,,,,,,,
130.0,411 E Washington,50000,0,50000,,,,,,,
130.1,Escrow fund Mtg,,,,,,,,,,
200.0,Sales Tax Payable,0,0.67,0.67,,,,,,,
210.0,Accounts Payable,230.78,300.78,70,,,,,,,
220.0,Labor Production,0,0,0,,,,,,,
230.1,BankWest Mtg Loan,2100,29014.22,26914.22,,,,,,,
300.0,Owners Capital,,,,,,,,,,
300.1,Pre period adjustments,49028.5,52552.25,3523.75,,,,,,,
310.1,Personal expenses,,,,,,,,,,
380.0,Net Income,,,,,,,,,,
399.9,Retained Earnings,,,,,,,,,,
400.1,Revenue,0,704,704,,,,,,,
400.2,Shipping COS,59.11,0,-59.11,,,,,,,
400.3,Inventory Adj,21564.05,43452.1,21888.05,,,,,,,
400.4,Fees Revenue,,,,,,,,,,
400.5,Discounts,4,0,-4,,,,,,,
400.6,Inventory COS,207.18,0,-207.18,,,,,,,
400.7,Fees COS,73.87,0,-73.87,,,,,,,
400.8,Taxes COS,,,,,,,,,,
410.0,Social Security pmnt,0,2862,2862,,,,,,,
420.1,Rent Income,0,1050,1050,,,,,,,
420.2,Bonnie Income,0,117.74,117.74,,,,,,,
500.0,Rent Expense,,,,,,,,,,
530.1,Interest Exp,,,,,,,,,,
530.2,Gas,20.01,0,20.01,,,,,,,
530.3,Medical Exps,904.41,0,904.41,,,,,,,
530.9,Household,1284.43,0,1284.43,,,,,,,
